        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-09 15:23:05 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1205   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.0   ,                  2512   ,
2021-03-09 15:23:06 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               36.1   ,                  2512   ,
2021-03-09 15:23:07 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.9   ,                  2512   ,
2021-03-09 15:23:08 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.9   ,                  2512   ,
2021-03-09 15:23:09 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.8   ,                  2512   ,
2021-03-09 15:23:10 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1203   ,                32   ,                  1202   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               36.0   ,                  2512   ,
2021-03-09 15:23:11 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1197   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               36.0   ,                  2512   ,
2021-03-09 15:23:12 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1197   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               36.3   ,                  2512   ,
2021-03-09 15:23:13 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1203   ,                32   ,                  1197   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.1   ,                  2511   ,
2021-03-09 15:23:14 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               36.4   ,                  2509   ,
2021-03-09 15:23:15 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1201   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.3   ,                  2509   ,
2021-03-09 15:23:16 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.4   ,                  2507   ,
2021-03-09 15:23:17 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               36.1   ,                  2506   ,
2021-03-09 15:23:18 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1203   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.4   ,                  2506   ,
2021-03-09 15:23:19 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1201   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.8   ,                  2506   ,
2021-03-09 15:23:20 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1200   ,                32   ,                  1202   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.8   ,                  2503   ,
2021-03-09 15:23:21 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.6   ,                  2503   ,
2021-03-09 15:23:22 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1200   ,                32   ,                  1202   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.8   ,                  2503   ,
2021-03-09 15:23:23 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1200   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               35.9   ,                  2503   ,
2021-03-09 15:23:24 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.0   ,                  2503   ,
2021-03-09 15:23:25 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               35.8   ,                  2502   ,
2021-03-09 15:23:26 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1197   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.0   ,              16   , 0.7180   ,               35.8   ,                  2502   ,
2021-03-09 15:23:27 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1202   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               36.0   ,                  2516   ,
2021-03-09 15:23:28 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               44.1   ,                  2467   ,
2021-03-09 15:23:29 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               42.5   ,                  2467   ,
2021-03-09 15:23:30 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1201   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               41.1   ,                  2467   ,
2021-03-09 15:23:31 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1201   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               39.6   ,                  2467   ,
2021-03-09 15:23:32 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               38.0   ,                  2467   ,
2021-03-09 15:23:33 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1197   ,                32   ,                  1202   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               36.6   ,                  2467   ,
2021-03-09 15:23:34 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               35.9   ,                  2467   ,
2021-03-09 15:23:35 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1201   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.4   ,              16   , 0.7180   ,               35.9   ,                  2472   ,
2021-03-09 15:23:36 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1200   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.9   ,                  2472   ,
2021-03-09 15:23:37 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1198   ,                32   ,                  1199   ,            297   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               35.9   ,                  2472   ,
2021-03-09 15:23:38 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1201   ,                32   ,                  1201   ,            302   ,          0   ,                        3   ,                   0   ,                    0   ,                    11.1   ,                         6.9   ,              16   , 0.7250   ,               45.0   ,                  2480   ,
2021-03-09 15:23:39 ,        1365.0   ,           1750.2   ,               39.0   ,                32   ,                  1200   ,                32   ,                  1200   ,            303   ,          1   ,                        3   ,                   0   ,                    0   ,                    35.2   ,                        22.1   ,              16   , 0.7250   ,               45.0   ,                  2523   ,
2021-03-09 15:23:40 ,        1365.0   ,           1750.2   ,               39.0   ,                32   ,                  1200   ,                32   ,                  1198   ,            304   ,          0   ,                        0   ,                   0   ,                    0   ,                    35.6   ,                        22.2   ,              16   , 0.7250   ,               45.1   ,                  2596   ,
2021-03-09 15:23:41 ,         420.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1202   ,            304   ,          0   ,                        0   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               45.3   ,                  2635   ,
2021-03-09 15:23:42 ,         315.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1201   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               45.6   ,                  2619   ,
2021-03-09 15:23:43 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1199   ,                32   ,                  1198   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.4   ,              16   , 0.7180   ,               44.8   ,                  2556   ,
2021-03-09 15:23:44 ,         300.0   ,            101.3   ,               38.0   ,                32   ,                  1202   ,                32   ,                  1201   ,            304   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.2   ,              16   , 0.7180   ,               43.3   ,                  2555   ,
