        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-31 14:58:00 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2683   ,
2021-03-31 14:58:01 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2683   ,
2021-03-31 14:58:02 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2682   ,
2021-03-31 14:58:03 ,          26.0   ,            167.0   ,          33.0   ,               31.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.8   ,                  2682   ,
2021-03-31 14:58:04 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.6   ,                  2682   ,
2021-03-31 14:58:05 ,          26.0   ,            167.0   ,          33.0   ,               32.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.4   ,                  2682   ,
2021-03-31 14:58:06 ,          26.0   ,            167.0   ,          33.0   ,               32.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.3   ,                  2681   ,
2021-03-31 14:58:07 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.3   ,                  2682   ,
2021-03-31 14:58:08 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.5   ,                  2682   ,
2021-03-31 14:58:09 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2681   ,
2021-03-31 14:58:10 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2681   ,
2021-03-31 14:58:11 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          32.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2680   ,
2021-03-31 14:58:12 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2681   ,
2021-03-31 14:58:13 ,          26.0   ,            167.0   ,          33.0   ,               30.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2681   ,
2021-03-31 14:58:14 ,          26.0   ,            167.0   ,          33.0   ,               34.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               32.0   ,                  2681   ,
2021-03-31 14:58:15 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          32.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.8   ,                  2681   ,
2021-03-31 14:58:16 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.8   ,                  2679   ,
2021-03-31 14:58:17 ,          26.0   ,            167.0   ,          33.0   ,               34.0   ,                          33.0   ,                  36.0   ,                   32.0   ,                   32.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.6   ,                  2655   ,
