        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-09 12:24:39 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1200   ,                32   ,                  1199   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               32.4   ,                  2523   ,
2021-03-09 12:24:40 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1201   ,                32   ,                  1202   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               32.5   ,                  2523   ,
2021-03-09 12:24:41 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1203   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               32.3   ,                  2522   ,
2021-03-09 12:24:42 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1199   ,                32   ,                  1199   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.8   ,                         6.1   ,              16   , 0.7180   ,               32.3   ,                  2522   ,
2021-03-09 12:24:43 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1201   ,                32   ,                  1202   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               32.3   ,                  2521   ,
2021-03-09 12:24:44 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1199   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                    10.0   ,                         6.2   ,              16   , 0.7180   ,               32.4   ,                  2522   ,
2021-03-09 12:24:45 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1199   ,                32   ,                  1198   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.3   ,              16   , 0.7180   ,               32.4   ,                  2522   ,
2021-03-09 12:24:46 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1205   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                    10.0   ,                         6.2   ,              16   , 0.7180   ,               32.3   ,                  2521   ,
2021-03-09 12:24:47 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1199   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                    10.0   ,                         6.3   ,              16   , 0.7180   ,               32.3   ,                  2521   ,
2021-03-09 12:24:48 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1198   ,                32   ,                  1201   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               32.8   ,                  2521   ,
2021-03-09 12:24:49 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1204   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.9   ,                         6.2   ,              16   , 0.7180   ,               32.5   ,                  2521   ,
