AMDPROFILER POWER PROFILE REPORT

PROFILE DETAILS
CPU Details:,Family(0x17) Model(0x8)
Sampling Interval:,1000 milli-seconds
Profile Start Time:,Mar-09-2021_12-23-41,
Profile Duration:,7501 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
0.,thread0-core-effective-frequency,Frequency,MHz,Thread0-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
2.,thread1-core-effective-frequency,Frequency,MHz,Thread1-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
4.,thread2-core-effective-frequency,Frequency,MHz,Thread2-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
6.,thread3-core-effective-frequency,Frequency,MHz,Thread3-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
8.,thread4-core-effective-frequency,Frequency,MHz,Thread4-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
10.,thread5-core-effective-frequency,Frequency,MHz,Thread5-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
12.,thread6-core-effective-frequency,Frequency,MHz,Thread6-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
14.,thread7-core-effective-frequency,Frequency,MHz,Thread7-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
16.,thread8-core-effective-frequency,Frequency,MHz,Thread8-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
18.,thread9-core-effective-frequency,Frequency,MHz,Thread9-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
20.,thread10-core-effective-frequency,Frequency,MHz,Thread10-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
22.,thread11-core-effective-frequency,Frequency,MHz,Thread11-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
24.,thread12-core-effective-frequency,Frequency,MHz,Thread12-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
26.,thread13-core-effective-frequency,Frequency,MHz,Thread13-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
28.,thread14-core-effective-frequency,Frequency,MHz,Thread14-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
30.,thread15-core-effective-frequency,Frequency,MHz,Thread15-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
48.,socket0-package-energy,Energy,mJ,Socket0-Package level Running Average Power Limit energy reporting in milli joules, shared with all the cores in package.
50.,core0-energy,Energy,mJ,Core0-Core-level Running Average Power Limit energy reporting in milli joules.
52.,core1-energy,Energy,mJ,Core1-Core-level Running Average Power Limit energy reporting in milli joules.
54.,core2-energy,Energy,mJ,Core2-Core-level Running Average Power Limit energy reporting in milli joules.
56.,core3-energy,Energy,mJ,Core3-Core-level Running Average Power Limit energy reporting in milli joules.
58.,core4-energy,Energy,mJ,Core4-Core-level Running Average Power Limit energy reporting in milli joules.
60.,core5-energy,Energy,mJ,Core5-Core-level Running Average Power Limit energy reporting in milli joules.
62.,core6-energy,Energy,mJ,Core6-Core-level Running Average Power Limit energy reporting in milli joules.
64.,core7-energy,Energy,mJ,Core7-Core-level Running Average Power Limit energy reporting in milli joules.

PROFILE RECORDS
RecordId,Timestamp,thread0-core-effective-frequency,thread1-core-effective-frequency,thread2-core-effective-frequency,thread3-core-effective-frequency,thread4-core-effective-frequency,thread5-core-effective-frequency,thread6-core-effective-frequency,thread7-core-effective-frequency,thread8-core-effective-frequency,thread9-core-effective-frequency,thread10-core-effective-frequency,thread11-core-effective-frequency,thread12-core-effective-frequency,thread13-core-effective-frequency,thread14-core-effective-frequency,thread15-core-effective-frequency,socket0-package-energy,core0-energy,core1-energy,core2-energy,core3-energy,core4-energy,core5-energy,core6-energy,core7-energy
7151,14:23:0:421, 2943.17, 2494.98, 2881.03, 2529.69, 2592.72, 4063.15, 2557.85, 2696.28, 2596.86, 2533.71, 2790.62, 2514.52, 2838.18, 2644.77, 3292.26, 2509.80,14191.39,   65.20,   40.97,  251.74,   50.46,   51.06,  176.09,   91.37,  180.76
7152,14:23:1:424, 2782.99, 2488.03, 2647.47, 2442.97, 2652.45, 4073.04, 2582.67, 2681.06, 2653.02, 2422.76, 2897.13, 2415.41, 2569.57, 2551.17, 3427.87, 2596.50,12544.91,   40.82,   38.12,  233.52,   31.77,   29.68,   39.18,   76.45,   61.49
7153,14:23:2:424, 2823.64, 2471.96, 3096.44, 2499.85, 2562.98, 4067.02, 2565.76, 2674.61, 2565.54, 2448.10, 2682.39, 2450.51, 2604.86, 2496.98, 3076.35, 2571.14,13418.29,   49.55,   60.62,  245.27,   38.60,   35.90,   41.76,   37.29,  169.98
7154,14:23:3:424, 2832.36, 2464.61, 2640.48, 2469.38, 2611.24, 4039.65, 2549.20, 2680.21, 2501.06, 2438.00, 2672.26, 2450.43, 2708.82, 2500.18, 3168.63, 2584.90,14357.09,   60.26,   44.83,  241.61,   45.73,   37.69,   49.33,   49.82,  295.52
7155,14:23:4:424, 2831.86, 2468.17, 3525.89, 2480.05, 2583.72, 4069.51, 2566.89, 2723.35, 2561.67, 2488.70, 2742.47, 2432.49, 2556.23, 2545.75, 3321.54, 2565.87,14658.84,   48.54,  107.82,  255.49,   45.23,   39.03,   49.94,   40.74,  296.78
7156,14:23:5:425, 2947.31, 2489.48, 2622.88, 2464.62, 2631.17, 4089.70, 2518.33, 2605.53, 2537.41, 2456.77, 2756.43, 2458.28, 2569.90, 2521.55, 3258.91, 2714.26,14166.05,   58.99,   47.27,  263.81,   49.73,   53.19,   51.99,   41.28,  301.76
7157,14:23:6:427, 2894.72, 2467.41, 2594.64, 2447.79, 2609.34, 4077.08, 2534.96, 2641.74, 2540.59, 2465.57, 2829.85, 2428.57, 2489.47, 2501.07, 3437.42, 2623.69,14568.68,   66.10,   60.68,  275.07,   55.18,   76.72,  112.46,   51.09,  297.16
7158,14:23:7:427, 2876.11, 2476.57, 3118.02, 2459.26, 2561.77, 4069.16, 2547.25, 2669.45, 2535.35, 2449.40, 2813.28, 2552.81, 2603.68, 2575.13, 3350.12, 2471.92,15547.85,   72.94,   75.56,  264.60,   56.69,   89.04,   67.75,   51.93,  457.99
7159,14:23:8:427, 2755.86, 2492.83, 2616.21, 2478.09, 2603.92, 4048.90, 2486.46, 2676.67, 2535.93, 2463.86, 2802.53, 2456.10, 2589.87, 2574.93, 3392.61, 2624.22,13943.08,   64.53,   57.04,  263.79,   56.87,   94.53,  166.15,   54.73,  166.70
7160,14:23:9:427, 2852.13, 2478.37, 3571.86, 2460.64, 2574.49, 4032.14, 2557.92, 2640.15, 2533.01, 2453.18, 2770.25, 2435.20, 2554.05, 2598.09, 3917.86, 2567.41,16476.36,   90.09,  134.26,  259.55,   70.19,   94.71,  101.15,  104.84,  483.55
7161,14:23:10:429, 2849.41, 2484.93, 2593.44, 2472.07, 2601.04, 4037.14, 3573.00, 2818.96, 2597.15, 2435.54, 2732.87, 2458.28, 2562.49, 2626.95, 2978.26, 2451.31,14782.29,   77.50,   60.07,  190.20,   95.95,   93.58,   61.51,   42.19,  274.55
7162,14:23:11:431, 3034.99, 2458.60, 2604.37, 2446.79, 2583.90, 4096.00, 3539.65, 2763.18, 2540.76, 2412.45, 2736.55, 2411.94, 2568.80, 2633.11, 2793.40, 2453.45,13344.57,   76.84,   34.99,  182.40,   84.15,   28.99,   45.33,   30.44,   31.62
7163,14:23:12:431, 2895.53, 2459.87, 3081.91, 2489.04, 2574.50, 4112.15, 2538.52, 2639.00, 2543.57, 2404.70, 2819.81, 2404.67, 2529.67, 2507.52, 2834.73, 2571.62,14098.37,   51.76,   62.62,  249.37,   44.97,   36.21,   51.71,   54.12,   41.98
7164,14:23:13:439, 2864.34, 2471.77, 3856.34, 2461.89, 2526.61, 4104.08, 2530.01, 2705.14, 2524.91, 2418.85, 2727.16, 2414.16, 2494.86, 2596.01, 2858.90, 2439.51,15197.56,   54.37,  195.10,  255.54,   43.06,   38.94,   55.86,   56.76,   47.20
7165,14:23:14:439, 2973.69, 2452.20, 3525.31, 2458.13, 2594.81, 4070.06, 2605.61, 2868.03, 2574.14, 2407.46, 2815.40, 2406.40, 2552.47, 2535.59, 2821.06, 2573.10,14244.71,   52.67,   92.94,  251.94,   42.45,   34.58,   49.90,   62.52,   43.55
7166,14:23:15:440, 2935.31, 2446.34, 2609.04, 2465.62, 2579.79, 4119.32, 2651.15, 2570.48, 2536.19, 2458.90, 2815.71, 2431.96, 2509.13, 2514.29, 2764.53, 2756.60,13790.63,   52.80,   37.43,  284.70,   38.36,   31.30,   43.15,   89.97,   52.41
7167,14:23:16:442, 2914.59, 2454.85, 2596.26, 2476.94, 2586.20, 4088.46, 2520.13, 2567.50, 2557.87, 2413.72, 2777.78, 2413.18, 2427.56, 2530.42, 3250.49, 2587.59,14642.82,   55.76,   46.22,  236.13,   45.07,   44.28,   44.36,   49.26,  391.66
7168,14:23:17:442, 2918.53, 2525.87, 3124.78, 2483.15, 2608.63, 4115.31, 2518.50, 2841.71, 2557.04, 2425.02, 2784.46, 2421.36, 2438.38, 2533.18, 2879.34, 2630.26,13311.78,   45.94,   59.83,  228.06,   34.70,   29.69,   30.15,   30.82,  230.90
7169,14:23:18:442, 2977.31, 2496.77, 2629.78, 2494.22, 2623.08, 4112.73, 2554.83, 2760.90, 2537.84, 2419.83, 2793.63, 2414.01, 2512.60, 2566.14, 3337.03, 2750.30,14202.73,   67.92,   46.83,  242.78,   49.26,   35.35,   36.58,   38.48,  330.70
7170,14:23:19:443, 2889.48, 2465.13, 3571.88, 2483.12, 2617.60, 4144.88, 2633.75, 2651.14, 2524.51, 2432.75, 2760.05, 2419.24, 2660.46, 2576.79, 3209.43, 2600.22,14327.24,   64.97,   98.98,  234.22,   66.36,   36.22,   35.89,   43.32,  333.80
7171,14:23:20:445, 2917.30, 2483.27, 2674.68, 2507.82, 2609.65, 4092.40, 2531.55, 2839.94, 2533.35, 2489.14, 2776.37, 2465.40, 2696.66, 2599.68, 2747.26, 2472.92,13033.11,   44.88,   47.01,  248.52,   40.05,   38.30,   36.70,   35.95,   45.21
7172,14:23:21:447, 2943.48, 2474.79, 2633.92, 2475.77, 2713.53, 4082.94, 2586.17, 2668.89, 2579.69, 2412.72, 2784.98, 2445.33, 2621.10, 2585.14, 2874.49, 2692.29,13165.36,   59.01,   34.74,  253.45,   38.83,   51.48,   44.17,   37.17,   43.33
7173,14:23:22:447, 2815.45, 2474.69, 3069.36, 2440.92, 2586.41, 4107.69, 2757.31, 2633.98, 2583.07, 2409.65, 2722.25, 2475.93, 2502.19, 2509.92, 2849.71, 2449.53,12962.49,   48.86,   67.55,  244.61,   38.48,   35.66,   73.50,   33.91,   44.19
7174,14:23:23:447, 2781.68, 2448.26, 2598.55, 2451.98, 2571.74, 4093.58, 2534.55, 2657.00, 2545.61, 2406.88, 2849.24, 2477.87, 2541.17, 2516.42, 2903.56, 2415.01,13504.58,   43.62,   39.64,  241.52,   36.80,   32.24,  134.29,   34.67,   39.86
7175,14:23:24:447, 2777.40, 2454.14, 3530.34, 2451.10, 2921.01, 4056.03, 2534.09, 2631.85, 2539.75, 2412.56, 2706.89, 2422.58, 2523.89, 2526.97, 2900.09, 2423.83,13534.93,   41.55,   97.41,  253.98,   40.24,   33.77,  112.79,   33.17,   40.66
7176,14:23:25:449, 2827.81, 2476.47, 2603.97, 2453.92, 2577.04, 4076.76, 2499.66, 2568.09, 2552.67, 2435.50, 2815.02, 2426.12, 2492.45, 2610.26, 2886.68, 2443.18,12899.29,   39.22,   36.39,  230.24,   36.77,   28.53,   76.60,   37.08,   37.63
7177,14:23:26:451, 2860.82, 2448.33, 2609.54, 2449.16, 2616.88, 4095.03, 2546.38, 2632.70, 2560.11, 2410.79, 2799.26, 2410.78, 2579.92, 2491.82, 2758.21, 2537.35,12425.06,   33.95,   31.91,  221.95,   25.82,   26.11,   31.05,   36.58,   33.07
7178,14:23:27:451, 2903.80, 2466.09, 3077.47, 2440.13, 2596.24, 4108.17, 2478.82, 2674.23, 2594.73, 2415.64, 2725.67, 2412.48, 2695.07, 2544.20, 2715.10, 2540.04,12915.30,   42.62,   57.91,  246.90,   32.82,   35.52,   41.14,   40.97,   58.29
7179,14:23:28:451, 2910.14, 2473.62, 2605.96, 2453.71, 2600.27, 2425.49, 2530.12, 2741.07, 2557.16, 2410.83, 2815.61, 2412.01, 2443.30, 2532.83, 2763.18, 2537.79,13712.48,   55.83,   43.66,  252.20,   41.78,   38.85,   54.93,   36.12,  148.35
7180,14:23:29:451, 2875.80, 2438.21, 3555.76, 2451.80, 2446.48, 4101.08, 4091.12, 2847.17, 2528.39, 2415.01, 2837.58, 2423.96, 2489.78, 2548.45, 2955.03, 2527.75,14906.36,   59.37,   98.50,   36.67,  277.25,   38.97,   53.92,   40.85,  250.29
7181,14:23:30:453, 2912.47, 2448.47, 2605.28, 2457.69, 2568.54, 4106.75, 2527.86, 2658.55, 2538.32, 2426.52, 2793.33, 2411.15, 2452.46, 2576.75, 2867.57, 2418.56,14017.81,   54.09,   41.52,  248.12,   46.40,   48.45,   55.11,   38.71,  147.75
7182,14:23:31:455, 2830.62, 2515.34, 2588.69, 2507.19, 2581.12, 4077.08, 2535.24, 2715.60, 2541.00, 2483.44, 2789.54, 2501.55, 2464.77, 2609.05, 2920.40, 2489.13,13525.57,  114.46,   37.45,  245.50,   43.35,   69.61,   48.89,   35.43,   41.40
7183,14:23:32:455, 2797.35, 2477.34, 3044.31, 2525.70, 2648.43, 4071.77, 2661.11, 2814.43, 2634.40, 2447.01, 2815.03, 2461.11, 2773.20, 2556.57, 2862.60, 2465.26,12668.27,   39.75,   54.40,  240.62,   40.53,   30.69,   50.78,   30.72,   33.65
7184,14:23:33:455, 2898.82, 2463.48, 2623.68, 2474.00, 2621.78, 4072.53, 2603.32, 2654.80, 2537.59, 2437.07, 2810.17, 2446.27, 2645.10, 2544.18, 2875.01, 2590.56,12723.54,   43.93,   39.61,  239.94,   39.49,   30.46,   57.10,   31.91,   37.75
7185,14:23:34:455, 2952.03, 2515.09, 3499.10, 2443.51, 2649.23, 4107.01, 2560.40, 2683.26, 2633.19, 2410.86, 2768.58, 2473.35, 2452.21, 2505.99, 2816.77, 2454.67,12688.55,   45.96,   89.84,  240.55,   38.70,   32.75,   51.83,   31.57,   37.16
7186,14:23:35:457, 2813.41, 2439.12, 2589.76, 2450.76, 2576.82, 4120.01, 2588.13, 2597.09, 2531.94, 2417.21, 2775.53, 2582.47, 2424.01, 2503.22, 2815.78, 2426.72,13077.50,   54.40,   37.89,  243.42,   50.38,   36.87,  138.89,   35.48,   41.00
7187,14:23:36:458, 2741.55, 2509.56, 2617.80, 2504.83, 2595.67, 4168.75, 2475.46, 2667.24, 2548.26, 2460.23, 3035.78, 2449.55, 2592.12, 2632.81, 2948.27, 2573.35,15310.36,   65.19,   63.81,  261.49,   60.21,   54.14,  382.13,   61.51,   63.32
7188,14:23:37:458, 2839.54, 2513.33, 3134.19, 2495.76, 2654.43, 4089.61, 2562.19, 2701.04, 2631.09, 2460.90, 2696.45, 2462.34, 2610.34, 2619.81, 2877.88, 2506.90,13204.45,   51.94,   59.05,  251.22,   38.99,   38.21,   36.22,   60.53,   43.72
7189,14:23:38:458, 2801.40, 2490.87, 2641.62, 2485.79, 2622.08, 2465.34, 2568.15, 2721.08, 2623.95, 2465.90, 2773.17, 2455.40, 2725.80, 2616.71, 2909.64, 2452.07,13553.99,   54.08,   43.90,  242.57,   44.60,   37.66,   40.92,   76.25,   43.43
7190,14:23:39:458, 2823.62, 2450.41, 2612.17, 2462.98, 2496.10, 4103.35, 4076.40, 2668.43, 2556.10, 2434.78, 2762.10, 2428.41, 2693.23, 2591.06, 2883.86, 2455.21,13727.71,   49.97,   42.24,   37.22,  278.23,   35.84,   44.04,   72.53,   43.32
7191,14:23:40:460, 2841.16, 2478.74, 3525.09, 2447.66, 2577.56, 4117.05, 2540.43, 2693.91, 2578.45, 2412.74, 2690.59, 2414.78, 2784.09, 2558.41, 2813.02, 2586.60,13581.91,   45.96,   91.98,  236.33,   40.80,   34.64,   39.75,  103.27,   52.80
7192,14:23:41:462, 2815.76, 2488.41, 2590.30, 2483.82, 2583.21, 4106.64, 2519.19, 2713.91, 2509.86, 2455.44, 2515.22, 2448.56, 2699.92, 2567.90, 2878.17, 2833.10,13987.35,   50.95,   42.98,  230.29,   44.16,   36.83,   36.30,   43.75,  294.85
7193,14:23:42:462, 2949.36, 2478.19, 3156.86, 2480.17, 2677.52, 4063.16, 2563.50, 2876.71, 2644.33, 2453.67, 2656.05, 2443.57, 2696.69, 2546.36, 3180.75, 2559.49,14916.43,   68.73,   66.93,  242.29,   50.16,   42.39,   45.82,   45.07,  455.51
7194,14:23:43:470, 2964.59, 2477.48, 2635.11, 2454.60, 2615.64, 2454.41, 2603.72, 2732.14, 2669.92, 2439.08, 2542.81, 2433.61, 2868.28, 2560.63, 2731.50, 2499.91,12582.76,   40.13,   33.10,  224.56,   30.87,   29.59,   29.05,   36.62,   47.45
7195,14:23:44:470, 2815.74, 2477.79, 2628.09, 2460.02, 2538.59, 4053.77, 4061.38, 2682.52, 2542.81, 2431.84, 2607.47, 2423.62, 2668.92, 2528.82, 2984.49, 2521.14,13462.30,   47.94,   34.70,   58.84,  254.09,   33.57,   32.21,   61.71,  267.47
7196,14:23:45:471, 2872.01, 2442.28, 3330.05, 2442.62, 2566.64, 4117.23, 2559.40, 2557.54, 2554.47, 2420.52, 2835.64, 2432.18, 2493.32, 2519.05, 2783.61, 2515.36,13235.31,   46.37,   91.90,  203.29,   42.95,   33.83,   51.10,   39.66,  119.05
7197,14:23:46:473, 2967.71, 2483.54, 2693.12, 2501.66, 2623.03, 4157.59, 2505.45, 3013.19, 2561.97, 2427.31, 2835.74, 2425.44, 2461.79, 2535.21, 2786.40, 2958.50,13625.18,   42.59,   39.99,  254.00,   37.78,   36.15,   52.25,   34.74,  164.84
7198,14:23:47:473, 2945.81, 2471.32, 2767.69, 2454.20, 3442.79, 4104.35, 2550.74, 2775.21, 2543.60, 2422.72, 2791.60, 2422.19, 2564.56, 2564.21, 3467.54, 2779.11,17494.40,   99.21,   85.21,  311.34,   75.85,   70.56,   88.26,   73.12,  673.03
7199,14:23:48:473, 2870.81, 2474.08, 2666.96, 3048.57, 2586.37, 4087.84, 2559.52, 2684.43, 2531.09, 2422.53, 2737.59, 2417.91, 2449.67, 2564.26, 3245.37, 2775.18,16639.62,  124.39,   73.06,  260.77,   73.03,   63.71,   81.91,   66.33,  608.22
7200,14:23:49:473, 2857.59, 2490.65, 2630.95, 2480.65, 2626.63, 4100.89, 2575.35, 2720.00, 2583.23, 2444.61, 2721.40, 2424.36, 2588.47, 2592.53, 2925.32, 2763.24,16267.23,   91.98,   88.47,  239.69,   84.15,   64.48,   82.58,   76.17,  508.22
7201,14:23:50:474, 2958.18, 2509.22, 3589.97, 2500.54, 2610.89, 4090.82, 2549.39, 2836.36, 2518.82, 2456.85, 2751.34, 2439.21, 2502.76, 2608.85, 3052.39, 2648.59,14863.30,   63.03,   98.02,  248.60,   47.27,   58.30,   43.91,   43.82,  460.98
7202,14:23:51:476, 3029.51, 2512.51, 2593.13, 2469.43, 2628.56, 4115.61, 2554.91, 2831.19, 2538.92, 2431.11, 2793.42, 2499.07, 2439.12, 2560.44, 3148.19, 2653.68,14842.68,   62.44,   50.42,  275.28,   49.80,   61.86,   48.86,   43.18,  443.45
7203,14:23:52:476, 2946.14, 2489.35, 3135.31, 2462.38, 2590.24, 4106.08, 2557.18, 2848.61, 2585.75, 2410.99, 2791.17, 2536.76, 2480.87, 2536.57, 3328.61, 2458.20,14625.81,   60.46,   67.89,  251.65,   51.28,   41.53,   69.44,   39.22,  344.10
7204,14:23:53:476, 2903.28, 2491.59, 2891.78, 2480.54, 2588.19, 4097.01, 2588.30, 2688.81, 2522.46, 2415.65, 2982.14, 2572.47, 2558.68, 2521.65, 2441.88, 2419.14,13100.02,   54.66,   48.40,  275.02,   64.19,   38.36,  226.67,   37.05,   49.07
7205,14:23:54:476, 2819.20, 2472.81, 2616.78, 2486.20, 2573.65, 4157.41, 2581.36, 2709.13, 2550.83, 2527.27, 2830.66, 2506.86, 2467.56, 2480.64, 2909.54, 2494.19,13333.13,   58.64,   44.77,  246.31,   47.58,   33.94,  207.55,   32.14,   43.06
7206,14:23:55:478, 2770.25, 2478.31, 3545.80, 2464.25, 2675.69, 4058.51, 2555.69, 2566.94, 2937.55, 2436.24, 2882.27, 2430.56, 2557.60, 2543.58, 2499.32, 2458.50,13328.75,   47.03,   95.08,  283.87,   43.43,  173.54,   53.04,   49.12,   38.45
7207,14:23:56:480, 2720.97, 2464.82, 2604.42, 2426.50, 2572.16, 4101.24, 2496.24, 2658.26, 2552.33, 2405.17, 2813.70, 2417.20, 2473.50, 2530.76, 2751.15, 2483.08,12634.34,   34.74,   27.82,  228.50,   28.88,   31.22,   34.76,   34.96,   38.88
7208,14:23:57:480, 2813.18, 2434.24, 2940.52, 2442.61, 2568.06, 2434.85, 2532.90, 2704.05, 2533.94, 2405.03, 2752.84, 2407.47, 2602.05, 2550.80, 2718.22, 2432.86,12993.27,   44.92,   61.37,  237.32,   32.47,   32.50,   45.38,   34.30,   85.22
7209,14:23:58:480, 2766.45, 2449.91, 2581.44, 2437.97, 2473.61, 4022.13, 4078.49, 2718.07, 2524.66, 2416.02, 2540.49, 2413.94, 2725.05, 2551.44, 2711.40, 2502.47,12971.21,   42.74,   34.15,   66.28,  266.49,   32.07,   32.03,   36.62,   58.65
7210,14:23:59:481, 2862.95, 2482.54, 2604.74, 2457.03, 2569.21, 4117.04, 2532.41, 2722.78, 2515.40, 2429.39, 2542.61, 2583.55, 2561.35, 2552.61, 2893.52, 2541.59,13781.81,   51.53,   42.65,  210.24,   42.68,   32.62,   34.48,   40.27,  206.13
7211,14:24:0:482, 2882.19, 2448.65, 3579.97, 2467.51, 2559.61, 4027.32, 2559.07, 2838.42, 2595.79, 2420.08, 3296.78, 2457.49, 2937.52, 2613.98, 2992.54, 2623.63,13959.12,   64.56,   98.68,  255.52,   50.93,   37.25,   87.10,   61.97,  195.76
7212,14:24:1:484, 3002.86, 2502.02, 2608.13, 2447.04, 2631.77, 4104.90, 3492.58, 2706.54, 2591.44, 2427.64, 2809.97, 2426.64, 2500.43, 2519.46, 2679.78, 2993.63,12551.94,   54.87,   40.44,  236.31,   95.89,   33.74,   42.88,   34.68,   59.74
7213,14:24:2:484, 2816.45, 2446.95, 3151.44, 2466.10, 2591.25, 4100.80, 2531.42, 2656.00, 2568.92, 2426.48, 2773.45, 2417.54, 2429.53, 2515.63, 3220.50, 2695.05,17150.05,   97.02,   98.01,  264.39,   78.58,   71.27,   92.53,   67.02,  680.33
7214,14:24:3:484, 2800.30, 2472.00, 2602.38, 2446.89, 2575.25, 4130.78, 2530.11, 2651.66, 2516.94, 2433.00, 2755.22, 2421.21, 2656.67, 2516.53, 3077.94, 2790.36,15810.20,  110.24,   59.83,  243.73,   65.40,   60.27,   82.93,   68.73,  521.33
7215,14:24:4:484, 3007.49, 2477.57, 2630.79, 2449.21, 2599.51, 4103.69, 2554.55, 2699.69, 2541.91, 2458.07, 2526.30, 2416.19, 2603.42, 2539.25, 3163.84, 2610.28,16589.00,   92.58,   65.73,  243.30,   69.05,   61.29,   59.46,   58.82,  594.79
7216,14:24:5:486, 2843.20, 2446.80, 3579.82, 2470.92, 2630.56, 4091.30, 2627.82, 2755.15, 2570.47, 2502.78, 2657.06, 2425.25, 2745.26, 2511.29, 2977.74, 2427.96,15226.38,   67.34,  103.78,  254.62,   62.38,   70.60,   54.57,   58.36,  399.58
7217,14:24:6:487, 2895.93, 2459.51, 2625.53, 2472.37, 2600.33, 4072.89, 2488.92, 2702.78, 2698.94, 2408.27, 2746.15, 2436.02, 2653.50, 2615.08, 2600.75, 2457.10,13693.97,   90.64,   46.36,  262.88,   44.60,  204.41,   60.62,   43.18,   42.11
7218,14:24:7:487, 2848.40, 2465.00, 3044.31, 2439.38, 2580.55, 4081.27, 2521.14, 2708.56, 2574.09, 2405.33, 2784.86, 2435.30, 2545.44, 2570.21, 2458.11, 2413.44,12628.68,   44.91,   54.55,  247.18,   38.48,   31.33,   60.70,   34.82,   29.31
7219,14:24:8:495, 2853.85, 2484.66, 2652.16, 2465.08, 2560.17, 4094.14, 2534.52, 2638.64, 2515.17, 2441.49, 2816.85, 2505.27, 2481.03, 2653.48, 2487.78, 2587.68,12785.13,   49.74,   40.12,  238.92,   39.00,   30.53,   69.55,   32.53,   29.53
7220,14:24:9:496, 2970.61, 2468.29, 2602.52, 2438.81, 2622.55, 4087.01, 2579.32, 2739.83, 2536.30, 2408.51, 2926.05, 2415.20, 2626.74, 2613.23, 2475.79, 2449.83,12652.44,   84.21,   33.63,  242.95,   42.04,   34.96,   56.64,   70.97,   36.10
7221,14:24:10:498, 2955.54, 2511.00, 3422.45, 2450.42, 2587.38, 4070.15, 2560.45, 2818.67, 2555.67, 2422.71, 2767.94, 2414.19, 2549.65, 2778.04, 2845.34, 2429.83,13483.26,   59.27,   96.22,  256.01,   37.73,   36.77,   48.78,  127.52,   44.89
7222,14:24:11:499, 2885.01, 2461.78, 2649.80, 2442.00, 2590.46, 4078.19, 2568.18, 2658.85, 2517.83, 2409.20, 2787.94, 2408.55, 2611.05, 2492.50, 2845.31, 2443.74,13373.58,   52.08,   41.37,  234.65,   40.34,   37.64,   52.26,  130.74,   50.11
7223,14:24:12:499, 2825.39, 2476.98, 3021.80, 2476.40, 2573.90, 4076.96, 2554.62, 2856.39, 2545.24, 2406.15, 2561.48, 2433.75, 2763.60, 2502.13, 2660.80, 2461.52,12854.28,   43.59,   56.67,  226.73,   34.27,   31.30,   32.79,   32.79,   44.33
7224,14:24:13:506, 2832.44, 2455.21, 2618.51, 2457.07, 2581.79, 4089.83, 3954.76, 2656.92, 2481.88, 2414.24, 2760.35, 2411.48, 2604.61, 2468.39, 2698.13, 2441.06,13838.18,   54.61,   45.46,  251.04,  241.97,   36.39,   44.27,   36.65,   65.00
7225,14:24:14:506, 2767.95, 2457.50, 2602.34, 2443.76, 2617.56, 4103.02, 2533.85, 2799.77, 2539.15, 2412.99, 2777.92, 2410.06, 2560.84, 2570.19, 2789.28, 2432.04,12458.22,   68.21,   27.01,  234.83,   28.96,   30.23,   32.26,   39.64,   35.63
7226,14:24:15:509, 2951.35, 2454.99, 3485.16, 2438.11, 2611.88, 4096.07, 2533.35, 2552.67, 2533.24, 2416.76, 2822.55, 2412.20, 2453.27, 2518.24, 2745.65, 2424.45,12801.99,   44.66,   87.60,  245.12,   39.23,   30.38,   41.41,   34.27,   48.65
7227,14:24:16:511, 2833.33, 2465.08, 2660.77, 2445.32, 2598.11, 4070.01, 2489.59, 2697.36, 2523.70, 2421.63, 2770.94, 2414.27, 2465.76, 2560.31, 2747.16, 2420.28,12487.29,   39.11,   32.67,  244.60,   31.02,   35.29,   43.18,   29.27,   52.17
